CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
17586947000129,1510468,VC-CASSILANDIA,0,1,0,0, código: 6165750 ,não,,
5650335000179,1061954,VC-GUAPORE,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
13435346000164,1493982,VC-CRUZ ALTA,2,2,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ,  código: 6054205 ",sim,,
76462845000160,1052175,VC-CAPANEMA,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
69440097000150,1065864,VC-GERAIS DE BALSAS,0,1,0,0, código: 6111677 ,não,,
5755271000170,1069683,VC-CODO,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
18207708000183,1500203,VC-FORMIGA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
27104621000171,1541517,VC-FERNANDOPOLIS,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
5604166000130,1157556,VC-GUARAPUAVA,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
16944174000142,1329229,VC-CHOROZINHO,1,1,0,0," código: 6187345 ,  código: 6191541 ",não,,
8254943000152,1224574,VC-CATU,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
12906189000165,1254706,VC-CAMPOS DE LAGES,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
9609835000118,1495036,VC-CURIMATAU ORIENT,0,1,0,0, código: 6054188 ,não,,
5330798000153,1050208,VC-DRACENA,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
7001119000128,1102702,VC-CATANDUVA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
5084107000189,1429332,VC-CONCEICAO ARAGUA,0,1,0,0, código: 6111677 ,não,,
27025247000119,1491423,VC-GUARABIRA,0,1,0,0, código: 6054188 ,não,,
8057252000169,1071000,VC-CHAPAD A ITAPECU,0,1,0,0, código: 6111677 ,não,,
15152203000170,1311164,VC-COLORADO D OE,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
96418264029978,1392775,VC-CURITIBANOS,1,2,0,0," código: 6054186 ,  código: 6054190 ,  código: 6054205 ",sim,,
26736943000170,1459200,VC-ENTRE RIOS,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
4862861000130,1056464,VC-FREDE WESTPHALEN,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
5084381000158,1050234,VC-FLORAI,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
14949953000105,1517522,VC-EUCLIDES D CUNHA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
