CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
50355890000122,1051502,VC-AVARE,1,2,0,1,"CÓDIGO: 6054172, CÓDIGO: 6054190, CÓDIGO: 6054180, CÓDIGO: 6135552",sim,,
28335994000116,1540753,VC-RIO DO SUL,1,2,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
26717589000137,1446794,VC-VOTUPORANGA,1,1,0,0,"CÓDIGO: 6172139, CÓDIGO: 6165750",não,,
1617775000173,1061424,VC-AMPARO,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6165750, CÓDIGO: 6054180",sim,,
4461076000175,1050556,VC-TABULEIRO,0,2,0,0,"CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
37505948000109,1485074,VC-CANARANA,1,2,0,1,"CÓDIGO: 6054184, CÓDIGO: 6135560, CÓDIGO: 6054187, CÓDIGO: 6132938",sim,,
24959420000168,1482296,VC-SAO PAULO,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6187066, CÓDIGO: 6054180",sim,,
32797323000144,1564685,VC-ALTO ME CANINDE,2,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6187345, CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
9049264000104,1143454,VC-LONDRINA,1,1,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054190",não,,
4932314000183,1327920,VC-JI-PARANA,1,1,0,1,"CÓDIGO: 6054184, CÓDIGO: 6165750, CÓDIGO: 6132938",não,,
11506647000106,1443165,VC-SERT QUIXERAMOBI,1,1,0,1,"CÓDIGO: 6187345, CÓDIGO: 6111677, CÓDIGO: 6160545",não,,
25333718000120,1488860,VC-GRAMADO-CANELA,1,1,0,0,"CÓDIGO: 6054204, CÓDIGO: 6054205",não,,
34366578000188,1546070,VC-LITORAL SUL (PB),1,1,0,0,"CÓDIGO: 6161835, CÓDIGO: 6054188",não,,
23081789000239,1546960,VC-MACAPA,0,1,0,0,CÓDIGO: 6054178,não,,
92567429000183,1473080,VC-PORTO ALEGRE,1,2,0,0,"CÓDIGO: 6054204, CÓDIGO: 6111677, CÓDIGO: 6054205",sim,,
14199494000190,1484369,VC-PICOS,2,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6187345, CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
10299720000153,1590240,VC-BARRA,1,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
11384753000164,1329708,VC-CAPAO BONITO,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6054190, CÓDIGO: 6054180",sim,,
4415928018569,1304321,VC-CACHOEIRA DO SUL,0,1,0,0,CÓDIGO: 6054205,não,,
9382277000109,1370344,VC-SERG SERT S FRAN,1,1,0,0,"CÓDIGO: 6161835, CÓDIGO: 6054178",não,,
42747115000194,1634383,VC-CAPANEMA,1,1,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054190",não,,
90517269000132,1043416,VC-VACARIA,1,2,0,0,"CÓDIGO: 6054204, CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
