CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
23927461000100,1432617,VC-BREJO PERNAMBU,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
23861899000132,1479470,VC-ARAPIRACA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
19481042000110,1367988,VC-CAMPO BELO,0,0,0,0,,não,,
34120578000101,1534810,VC-AMPARO,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
3488271000126,1056297,VC-BLUMENAU,1,1,0,0," código: 6054186 ,  código: 6054205 ",não,,
33760513000150,1517853,VC-BAIXO PANTANAL,0,1,0,0, código: 6054157 ,não,,
2694290000146,1153292,VC-ALTO TAQUARI,0,1,0,0, código: 6054157 ,não,,
78861010000109,1052494,VC-ARARANGUA,1,1,0,0," código: 6054186 ,  código: 6054205 ",não,,
5540355000197,1497617,VC-BRUMADO,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
2964260000102,1486631,VC-BODOQUENA,0,1,0,0, código: 6054157 ,não,,
78357969001000,1352751,VC-APUCARANA,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
19901706000152,1432871,VC-BARRO,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
29518483000100,1466804,VC-ALTO TELES PIRES,1,2,0,0," código: 6054184 ,  código: 6054187 ,  código: 6165750 ",sim,,
2142198000173,1066319,VC-BICO DO PAPAGAIO,0,1,0,0, código: 6054158 ,não,,
19601221000143,1471398,VC-AIMORES,0,0,0,0,,não,,
3747982000178,1055487,VC-ANDRADINA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
14230787000192,1392541,VC-CACOAL,1,2,0,0," código: 6054184 ,  código: 6054187 ,  código: 6165750 ",sim,,
30693190000130,1493209,VC-ARARI,0,1,0,0, código: 6054178 ,não,,
6192766000100,1057965,VC-ALTO PANTANAL,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
44944387000100,1060794,VC-BATATAIS,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
41265539000230,1489279,VC-ALTO ME CANINDE,2,1,0,0," código: 6161835 ,  código: 6187345 ,  código: 6054178 ",sim,,
11737735000119,1293560,VC-BAIA  ILHA GRANDE,1,1,0,0," código: 6187067 ,  código: 6187066 ",não,,
14440248000188,1542871,VC-ARACAJU,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
13304360000129,1287778,VC-ALVORADA DOESTE,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
19282485000181,1478599,VC-BERTOLINIA,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
7912142000174,1201756,VC-ASSAI,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
1792729000100,1051817,VC-ARACATUBA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
5578454000168,1352693,VC-AURIFLAMA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
10416163000103,1449384,VC-ALTO GUAPORE,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
24238695000102,1460218,VC-ARIQUEMES,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
807404000191,1056865,VC-ANAPOLIS,1,1,1,0," código: 6172311 ,  código: 6135560 ,  código: 6192188 ",não,,
14662288000174,1341820,VC-CACHOEIRA DO SUL,0,1,0,0, código: 6054205 ,não,,
7108741000130,1409249,VC-BOM JESUS D LAPA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
17338482000197,1484649,VC-ANICUNS,0,1,1,0," código: 6135560 ,  código: 6192188 ",não,,
36321404000124,1428524,VC-AFONSO CLAUDIO,0,1,0,0, código: 6187066 ,não,,
20033377000154,1354988,VC-BAIXO CURU,1,1,0,0," código: 6187345 ,  código: 6191541 ",não,,
4054962000265,1549481,VC-BAIXO COTINGUIBA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
28046755000146,1466766,VC-BREJO SANTO,1,1,0,0," código: 6161835 ,  código: 6111677 ",não,,
30820709000102,1530740,VC-ARAGARCAS,0,1,1,0," código: 6135560 ,  código: 6192188 ",não,,
5836676000214,1227785,VC-CAMPANHA CENTRAL,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
33944854000185,1544422,VC-BAIXO JAGUARIBE,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
9336182000140,1159439,VC-ASSIS,2,2,0,0," código: 6054172 ,  código: 6054186 ,  código: 6054190 ,  código: 6054180 ",sim,,
15020128000194,1357078,VC-BXO PARNAI MARAN,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
247549000185,1080012,VC-ALTA FLORESTA,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
15093004000139,1325195,VC-CAMPINAS,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
3840986002654,1062970,VC-BELO HORIZONTE,0,1,0,0, código: 6165750 ,não,,
19086552000192,1059181,VC-ALFENAS,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
13052827000190,1460048,VC-ALTAMIRA,0,2,0,0," código: 6165750 ,  código: 6111677 ",sim,,
24322074000102,1517924,VC-ALTO M GURGUEIA,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
14392222000101,1495935,VC-CAMPO GRANDE,0,1,0,0, código: 6054157 ,não,,
