CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
7604979000156,1128187,VC-SAO JOAO DEL REI,0,0,0,0,,não,,
3406597000167,1322290,VC-SANTA MARIA,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
41445909000130,1065806,VC-URUBURETAMA,1,1,0,0," código: 6187345 ,  código: 6191541 ",não,,
20932528000106,1367023,VC-SERT QUIXERAMOBI,1,2,0,0," código: 6187345 ,  código: 6111677 ,  código: 6191541 ",sim,,
1720161000201,1451350,VC-VARZEA ALEGRE,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
18897388000130,1392388,VC-TERESINA,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
23254614000103,1547617,VC-VILHENA,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
26315397000102,1433966,VC-SERRANA,1,1,0,0," código: 6187067 ,  código: 6187066 ",não,,
11121740000100,1215103,VC-SERTAO D CRATEUS,0,2,0,0," código: 6111677 ,  código: 6191541 ",sim,,
2799564000161,1289713,VC-TABULEIRO,0,1,0,0, código: 6054190 ,não,,
34458136000161,1548218,VC-SERG SERT S FRAN,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
26883448000194,1460384,VC-TRES RIOS,0,1,0,0, código: 6187066 ,não,,
21613117000110,1397468,VC-SANTA CRUZ D SUL,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
5894840000169,1057643,VC-TOLEDO,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
15086077000101,1080159,VC-TESOURO,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
7529641000187,1063206,VC-VOTUPORANGA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
20982621000125,1497827,VC-VALE DO IPOJUCA,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
18686257000104,1335574,VC-VALE PARAI FLUMI,1,1,0,0," código: 6187067 ,  código: 6187066 ",não,,
79501987000188,1128119,VC-SAO BENTO DO SUL,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ",sim,,
24523276000112,1036079,VC-SERIDO OCIDENTAL,0,0,0,0,,não,,
4081981000108,1353582,VC-SOBRAL,1,2,0,0," código: 6187345 ,  código: 6111677 ,  código: 6191541 ",sim,,
1884033000104,1413616,VC-SANTA TERESA,0,1,0,0, código: 6187066 ,não,,
16920620000421,1333586,VC-TARAUACA,0,1,0,0, código: 6120895 ,não,,
4415928017759,1253524,VC-VACARIA,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
24760130000190,1458853,VC-SOROCABA,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
12688242000107,1255900,VC-TUPA,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
90607847000121,1333611,VC-SANTA ROSA,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054205 ",sim,,
2899322000140,1067834,VC-SERRA DO PEREIRO,0,1,0,0, código: 6111677 ,não,,
23745485000148,1500915,VC-SEABRA,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
87677803000163,1053156,VC-SERRAS DE SUDEST,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
5750936000153,1208712,VC-SERRANA QUILOMBO,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
77143402000927,1052633,VC-SAO MATEUS D SUL,0,1,0,0, código: 6054190 ,não,,
96590708000119,1063147,VC-SANTOS,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
4415928008504,1063792,VC-SOLEDADE,1,2,0,0," código: 6054204 ,  código: 6054190 ,  código: 6054205 ",sim,,
96418264039000,1527598,VC-SAO JERONIMO,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
485157000154,1413811,VC-VITORIA,0,1,0,0, código: 6187066 ,não,,
30633229000124,1542145,VC-VALE DO IPANEMA,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
35875156000109,1552404,VC-SENHOR DO BONFIM,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
7643097000108,1437982,VC-STA M MADALENA,0,1,0,0, código: 6187066 ,não,,
3819675000155,1065686,VC-SUAPE,1,1,0,0," código: 6193629 ,  código: 6054188 ",não,,
11837002000156,1068360,VC-SERTAO DO MOXOTO,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
23768775000107,1486989,VC-SERRA D TEIXEIRA,0,1,0,0, código: 6054188 ,não,,
4358835000179,1138281,VC-TANGARA DA SERRA,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
9580614000164,1118358,VC-VALENCA DO PIAUI,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
14861891000185,1393863,VC-STA MARIA VITORI,0,1,0,0, código: 6135560 ,não,,
10139738000198,1460852,VC-VALE DO ACU,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
24199769000149,1407376,VC-SAO MIGUEL D EST,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
11510026000104,1236523,VC-UMUARAMA,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ",sim,,
11510704000120,1492731,VC-VALENCA,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
1070459000124,1317021,VC-SINOP,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
15606249000112,1340240,VC-WESCESLAU BRAZ,2,1,0,0," código: 6054172 ,  código: 6054186 ,  código: 6054180 ",sim,,
6296764000152,1066573,VC-SANTA QUITERIA,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
6276001000140,1059113,VC-TUBARAO,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054205 ",sim,,
7913215000142,1306697,VC-UNAI,1,1,0,0," código: 6172311 ,  código: 6135560 ",não,,
4415928001755,1056146,VC-TRES PASSOS,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
14739312000126,1031190,VC-ST ANTONIO JESUS,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
69209203000199,1051568,VC-TATUI,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
13164222000191,1274871,VC-TOME-ACU,0,1,0,0, código: 6054178 ,não,,
28614001000145,1506355,VC-XANXERE,1,2,0,0," código: 6054186 ,  código: 6054190 ,  código: 6054205 ",sim,,
7401286000166,1161830,VC-TIJUCAS,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054205 ",sim,,
8043638000111,1161253,VC-VICOSA,0,1,0,0, código: 6187066 ,não,,
10529205000201,1361728,VC-UBA,0,1,0,0, código: 6187066 ,não,,
6147764000190,1051892,VC-STA RITA SAPUCAI,0,1,0,0, código: 6165750 ,não,,
30583283000102,1495427,VC-SAO LOURENCO,0,1,0,0, código: 6165750 ,não,,
4371067000193,1425255,VC-SENA MADUREIRA,0,1,0,0, código: 6120895 ,não,,
6526544000178,1504034,VC-TEFE,0,0,0,0,,não,,
23042153000105,1463128,VC-SANTAREM,0,1,0,0, código: 6054178 ,não,,
31363807000112,1419187,VC-ST ANTONIO PADUA,0,1,0,0, código: 6187066 ,não,,
19642003000157,1455372,VC-SOUSA,0,1,0,0, código: 6054188 ,não,,
14183930000132,1440030,VC-UBERLANDIA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
4811346000201,1329738,VC-SERTA SEN POMPEU,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
7129367000159,1477065,VC-TRAIPU,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
13440057000153,1440774,VC-SUDOESTE DE GOIA,1,1,1,0," código: 6172311 ,  código: 6135560 ,  código: 6192188 ",não,,
1949377000154,1119958,VC-UBERABA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
28486594000101,1550618,VC-SERTAO INHAMUNS,0,1,0,0, código: 6111677 ,não,,
1963252000189,1477225,VC-UMARIZAL,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
22947383000142,1398802,VC-VITORIA ST ANTAO,1,1,0,0," código: 6193629 ,  código: 6054188 ",não,,
15642329000123,1368435,VC-SAO CARLOS,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
1026356000167,1462507,VC-SERRA SAO MIGUEL,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
670694000174,1410421,VC-VASSOURAS,0,1,0,0, código: 6187066 ,não,,
37612793000100,1048495,VC-VALE R DOS BOIS,0,1,1,0," código: 6135560 ,  código: 6192188 ",não,,
97532224000267,1547113,VC-TOBIAS BARRETO,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
27115645000126,1530145,VC-TUCURUI,0,1,0,0, código: 6111677 ,não,,
10904371000151,1522474,VC-SAPE,0,1,0,0, código: 6054188 ,não,,
23696656000196,1510822,VC-VITORIA CONQUIST,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
1158258000183,1048874,VC-SAO PAULO,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
17902746000193,1490156,VC-TELEMACO BORBA,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
31859562000119,1512186,VC-SAO MATEUS,0,1,0,0, código: 6187066 ,não,,
13347600000172,1278747,VC-VARGINHA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
79488000194,1124055,VC-SANTIAGO,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
9367841000106,1191570,VC-SERR SERTA ALAGO,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
11674963000197,1420523,VC-SERRINHA,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
7231493000110,1063631,VC-VAO DO PARANA,0,1,0,0, código: 6135560 ,não,,
209459000108,1056765,VC-TRES LAGOAS,0,1,0,0, código: 6165750 ,não,,
416178000118,1241676,VC-UNIAO DA VITORIA,0,1,0,0, código: 6054190 ,não,,
91540369000142,1320981,VC-SANTO ANGELO,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ",sim,,
