CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
22004731000148,1624043,VC-FRANCISC BELTRAO,1,1,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054190",não,,
15381648000122,1301349,VC-OURINHOS,1,2,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054190, CÓDIGO: 6054180",sim,,
28923663000288,1624288,VC-TRES LAGOAS,0,2,0,0,"CÓDIGO: 6054157, CÓDIGO: 6165750",sim,,
22765161000109,1605910,VC-RIO CLARO,2,2,0,0,"CÓDIGO: 6172139, CÓDIGO: 6054172, CÓDIGO: 6165750, CÓDIGO: 6054180",sim,,
22912444000136,1426776,VC-VASSOURAS,0,2,0,1,"CÓDIGO: 6187066, CÓDIGO: 6111677, CÓDIGO: 6162599",sim,,
61234027000133,1051641,VC-PIRACICABA,1,2,0,1,"CÓDIGO: 6054172, CÓDIGO: 6165750, CÓDIGO: 6054180, CÓDIGO: 6135552",sim,,
50344779000130,1006956,VC-AVARE,1,2,0,1,"CÓDIGO: 6054172, CÓDIGO: 6054190, CÓDIGO: 6054180, CÓDIGO: 6135552",sim,,
89120323000122,1052972,VC-CRUZ ALTA,2,2,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054204, CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
13858125000107,1564136,VC-CANARANA,1,2,0,1,"CÓDIGO: 6054184, CÓDIGO: 6135560, CÓDIGO: 6054187, CÓDIGO: 6132938",sim,,
21474133000170,1382036,VC-TABULEIRO,0,2,0,0,"CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
16589655000187,1312793,VC-ASSIS,2,3,0,0,"CÓDIGO: 6054172, CÓDIGO: 6054186, CÓDIGO: 6111677, CÓDIGO: 6054190, CÓDIGO: 6054180",sim,,
39930035000165,1605168,VC-SERTAO DO MOXOTO,1,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6054188, CÓDIGO: 6054178",sim,,
29401797000110,1548212,VC-CAMPINAS,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6165750, CÓDIGO: 6054180",sim,,
55063846000162,1052161,VC-MARILIA,1,2,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054190, CÓDIGO: 6054180",sim,,
30997169000129,1569655,VC-PROPRIA,1,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
5750359000108,1264296,VC-CARAGUATATUBA,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6187066, CÓDIGO: 6054180",sim,,
45737142000174,1650676,VC-LIMEIRA,2,2,0,0,"CÓDIGO: 6172139, CÓDIGO: 6054172, CÓDIGO: 6165750, CÓDIGO: 6054180",sim,,
96418264014946,1139787,VC-VACARIA,1,2,0,0,"CÓDIGO: 6054204, CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
47943717000130,1049827,VC-JUNDIAI,1,3,0,0,"CÓDIGO: 6054172, CÓDIGO: 6165750, CÓDIGO: 6111677, CÓDIGO: 6054180",sim,,
34487697000270,1596705,VC-BAIXA MARANHENSE,1,2,0,0,"CÓDIGO: 6187345, CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
34458136000161,1548218,VC-SERG SERT S FRAN,1,1,0,0,"CÓDIGO: 6161835, CÓDIGO: 6054178",não,,
25370542000187,1496524,VC-MTA MERID PERNAM,1,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6054188, CÓDIGO: 6054178",sim,,
50043249000152,1594897,VC-AMPARO,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6165750, CÓDIGO: 6054180",sim,,
10417608000501,1533237,VC-PINDARE,1,2,0,0,"CÓDIGO: 6187345, CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
38912515000130,1276193,VC-MOJI-MIRIM,2,2,0,0,"CÓDIGO: 6172139, CÓDIGO: 6054172, CÓDIGO: 6165750, CÓDIGO: 6054180",sim,,
13152320000109,1309706,VC-LIT NTE ALAGOANO,1,1,0,0,"CÓDIGO: 6161835, CÓDIGO: 6054178",não,,
17169580000148,1416617,VC-LINS,1,3,0,0,"CÓDIGO: 6054172, CÓDIGO: 6165750, CÓDIGO: 6111677, CÓDIGO: 6054180",sim,,
944539000107,1158352,VC-SANTA ROSA,2,2,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054204, CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
1166804000128,1317973,VC-RIO DO SUL,1,2,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
95225967000188,1426480,VC-SOLEDADE,0,2,0,0,"CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
29373709000114,1513543,VC-ALTO ME CANINDE,2,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6187345, CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
7129367000159,1477065,VC-TRAIPU,1,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
11429192000172,1428261,VC-GUARATINGUETA,1,2,0,1,"CÓDIGO: 6054172, CÓDIGO: 6187066, CÓDIGO: 6054180, CÓDIGO: 6135552",sim,,
37673059000150,1571548,VC-MOJI DAS CRUZES,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6187066, CÓDIGO: 6054180",sim,,
6958125000105,1518809,VC-BELEM,0,2,0,0,"CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
21391145000130,1416369,VC-CASSILANDIA,0,1,0,0,CÓDIGO: 6165750,não,,
8014054000118,1434602,VC-TRES RIOS,0,2,0,0,"CÓDIGO: 6187066, CÓDIGO: 6111677",sim,,
10611404000175,1468697,VC-A PARNAIBA PIAUI,1,1,0,0,"CÓDIGO: 6187345, CÓDIGO: 6111677",não,,
10528638000153,1342385,VC-CERRO LARGO,1,2,0,0,"CÓDIGO: 6054204, CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
16676387000130,1351339,VC-CAPAO BONITO,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6054190, CÓDIGO: 6054180",sim,,
2642913000137,1165142,VC-SERTA SEN POMPEU,1,1,0,0,"CÓDIGO: 6187345, CÓDIGO: 6111677",não,,
1969261000187,1067608,VC-CARIRA,1,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6111677, CÓDIGO: 6054178",sim,,
29067113031407,1451288,VC-MARABA,0,1,0,1,"CÓDIGO: 6111677, CÓDIGO: 6160545",não,,
26720335000178,1453507,VC-GUARULHOS,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6187066, CÓDIGO: 6054180",sim,,
75304196000107,1053437,VC-BLUMENAU,1,2,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
41586523000149,1629721,VC-OSASCO,1,2,0,0,"CÓDIGO: 6054172, CÓDIGO: 6187066, CÓDIGO: 6054180",sim,,
29027587000104,1482687,VC-IBIAPABA,1,1,0,0,"CÓDIGO: 6187345, CÓDIGO: 6111677",não,,
18821848000147,1618182,VC-TIJUCAS,1,2,0,0,"CÓDIGO: 6054186, CÓDIGO: 6054190, CÓDIGO: 6054205",sim,,
38009172000107,1614015,VC-GARANHUNS,1,2,0,0,"CÓDIGO: 6161835, CÓDIGO: 6054188, CÓDIGO: 6054178",sim,,
5649538000145,1066487,VC-GERAIS DE BALSAS,0,2,0,0,"CÓDIGO: 6135560, CÓDIGO: 6111677",sim,,
