CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
1438784002140,1198488,VC-BELO HORIZONTE,0,1,0,0, código: 6165750 ,não,,
60342326000129,1059747,VC-BIRIGUI,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
31264219000121,1495756,VC-BRUMADO,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
10312440000138,1188015,VC-ALTO PARAGUAI,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
26631569000149,1498330,VC-BX PARNAIB PIAUI,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
602827000175,1285573,VC-ARAGUAINA,0,1,0,0, código: 6054158 ,não,,
7526159000193,1189866,VC-AGRESTE ITABAIAN,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
50344779000130,1006956,VC-AVARE,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
15020128000194,1357078,VC-BXO PARNAI MARAN,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
23104535000108,1396918,VC-BOQUIM,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
14168131000197,1453427,VC-ARAXA,0,1,0,0, código: 6165750 ,não,,
24286739000170,1418858,VC-CAMPANHA CENTRAL,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
95754883000131,1194431,VC-ARARANGUA,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054205 ",sim,,
5337905000175,1102272,VC-ALTO GUAPORE,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
30689870000180,1495597,VC-A PARNAIBA PIAUI,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
87281515000195,1057091,VC-CAMAQUA,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
2401780000107,1069497,VC-BICO DO PAPAGAIO,0,1,0,0, código: 6054158 ,não,,
8342157000107,1340994,VC-CAMPANHA OCIDENT,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
17896921000187,1457816,VC-CACHOEIRO ITAPEM,0,1,0,0, código: 6187066 ,não,,
7180721000170,1336569,VC-BAIXA MARANHENSE,1,1,0,0," código: 6187345 ,  código: 6054178 ",não,,
30685058000187,1480529,VC-ARARI,0,1,0,0, código: 6054178 ,não,,
22107532000246,1448434,VC-ALTO TAQUARI,0,1,0,0, código: 6054157 ,não,,
14278987000115,1504322,VC-ALTO SOLIMOES,0,0,0,0,,não,,
7679471000117,1071347,VC-AGLOM URB S LUIS,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
31868282000177,1500329,VC-ALAGOA S S FRANC,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
17738194000120,1330605,VC-BARRETOS,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
34702783000177,1540318,VC-ANDRADINA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
9469063000166,1200708,VC-BOTUCATU,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
13361143000170,1464324,VC-AL MEARIM GRAJAU,0,1,0,0, código: 6111677 ,não,,
14687967000106,1399357,VC-CAMPINA GRANDE,1,1,0,0," código: 6193629 ,  código: 6054188 ",não,,
87248100000110,1053152,VC-CACHOEIRA DO SUL,0,1,0,0, código: 6054205 ,não,,
4376870000110,1459722,VC-BARRA S FRANCISC,0,1,0,0, código: 6187066 ,não,,
7108741000130,1409249,VC-BOM JESUS D LAPA,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
7260614000151,1062345,VC-BAIXO PANTANAL,0,1,0,0, código: 6054157 ,não,,
1412065000107,1000541,VC-BACIA D SAO JOAO,0,1,0,0, código: 6187066 ,não,,
28936448000130,1499876,VC-CAMPINAS,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
86531480000132,1061210,VC-ALFENAS,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
