CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
21255063000169,1495446,VC-PORTO SEGURO,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
8823533000185,1131005,VC-PIRES DO RIO,0,1,1,0," código: 6135560 ,  código: 6192188 ",não,,
25158815000124,1421764,VC-PORTO NACIONAL,0,1,0,0, código: 6054158 ,não,,
91823807000180,1053878,VC-RESTINGA SECA,0,1,0,0, código: 6054205 ,não,,
1980443000159,1481937,VC-REGISTRO,0,1,0,0, código: 6054180 ,não,,
34032020000166,1532937,VC-RIO BRANCO,0,1,0,0, código: 6120895 ,não,,
93565000160,1065731,VC-PORTO FRANCO,0,1,0,0, código: 6111677 ,não,,
46756003000150,1055198,VC-PIRACICABA,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
47599980000154,1052943,VC-OURINHOS,2,1,0,0," código: 6054172 ,  código: 6054186 ,  código: 6054180 ",sim,,
14533384000112,1458473,VC-OIAPOQUE,0,1,0,0, código: 6054178 ,não,,
3206817000109,1445499,VC-PATOS DE MINAS,0,1,0,0, código: 6165750 ,não,,
5558257000187,1448729,VC-PATROCINIO,0,1,0,0, código: 6165750 ,não,,
29405820000145,1514623,VC-NATAL,1,1,0,0," código: 6161835 ,  código: 6054188 ",não,,
13378122000168,1264657,VC-NORTE ARAGUAIA,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
30493608000166,1477806,VC-S MIGUEL CAMPOS,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
23157923000157,1489444,VC-QUIRINOPOLIS,0,1,1,0," código: 6135560 ,  código: 6192188 ",não,,
91621599000136,1397223,VC-NAO-ME-TOQUE,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
2335212000155,1431074,VC-PORTEL,0,1,0,0, código: 6054178 ,não,,
28327697000129,1474377,VC-PORTO VELHO,0,2,0,0," código: 6120895 ,  código: 6165750 ",sim,,
9487830000160,1164901,VC-PARAGOMINAS,0,2,0,0," código: 6111677 ,  código: 6054178 ",sim,,
3950077000110,1055684,VC-PORANGATU,0,1,1,0," código: 6135560 ,  código: 6192188 ",não,,
6255615000145,1137644,VC-PARECIS,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
9400286000258,1378761,VC-PEDRA AZUL,0,1,0,0, código: 6187066 ,não,,
9359046000176,1501638,VC-PONTA GROSSA,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
9400701000192,1437855,VC-MURIAE,0,1,0,0, código: 6187066 ,não,,
17902966000117,1198028,VC-S SEBAST PARAISO,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
14180378000129,1316206,VC-RIBEIRA D POMBAL,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
4849929000140,1532962,VC-PROPRIA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
28222936000186,1471741,VC-RONDONOPOLIS,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
32268703000191,1509862,VC-REDENCAO,0,1,0,0, código: 6111677 ,não,,
19887021000107,1354255,VC-SALVADOR,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
8755212000190,1459831,VC-PURUS,0,0,0,0,,não,,
8787072000132,1465468,VC-SALGADO,0,1,0,0, código: 6054178 ,não,,
1788281000151,1172234,VC-PENEDO,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
8956825000196,1228972,VC-PAULO AFONSO,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
6231126000153,1063261,VC-SANANDUVA,1,2,0,0," código: 6054186 ,  código: 6054190 ,  código: 6054205 ",sim,,
22205859000170,1463300,VC-OBIDOS,0,1,0,0, código: 6054178 ,não,,
41593807000162,1393395,VC-PACAJUS,1,1,0,0," código: 6187345 ,  código: 6191541 ",não,,
8407736000271,1533296,VC-PATOS,0,1,0,0, código: 6054188 ,não,,
11792795000134,1322965,VC-PIEDADE,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
25267197000150,1504376,VC-RIO NEGRO (AM),0,0,0,0,,não,,
18523281000122,1384824,VC-OSASCO,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
32054091000134,1506621,VC-RIBEIRAO PRETO,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
22301219000163,1381890,VC-PRESIDENTE DUTRA,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
5879152000200,1118038,VC-RIO DE JANEIRO,1,1,0,0," código: 6187067 ,  código: 6187066 ",não,,
23201862000188,1465268,VC-S RAIMUNDO NONAT,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
11714706000131,1037314,VC-PAJEU,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
26748476000107,1428651,VC-PARAUAPEBAS,0,1,0,0, código: 6111677 ,não,,
22624307000104,1522794,VC-PORECATU,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ",sim,,
3006493000165,1269843,VC-SALGUEIRO,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
18085279000119,1326837,VC-PARAIB/PARAITING,0,1,0,0, código: 6054180 ,não,,
75862961000104,1006093,VC-RIO DO SUL,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ",sim,,
22109107000105,1444881,VC-PIO IX,1,1,0,0," código: 6161835 ,  código: 6111677 ",não,,
8770193000171,1436805,VC-PORTO ALEGRE,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
9318958000108,1227905,VC-S MIGUEL ARAGUAI,0,1,1,0," código: 6135560 ,  código: 6192188 ",não,,
1569752000130,1053352,VC-PARANAVAI,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ",sim,,
5419468000139,1062099,VC-ROSARIO OESTE,1,2,0,0," código: 6054184 ,  código: 6054187 ,  código: 6165750 ",sim,,
16631306000186,1504339,VC-RIO PRETO DA EVA,0,1,0,0, código: 6111677 ,não,,
7993037000107,1071128,VC-PETROLINA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
8656178000105,1403466,VC-PARANATINGA,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
13745756000101,1268616,VC-PIOI,0,1,0,0, código: 6165750 ,não,,
64157399000100,1052271,VC-PRESIDE PRUDENTE,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
539642000163,1440309,VC-MTA SETEN PERNAM,0,1,0,0, código: 6054188 ,não,,
13369497000161,1366601,VC-POUSO ALEGRE,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
12550522000146,1440297,VC-PICOS,2,1,0,0," código: 6161835 ,  código: 6187345 ,  código: 6054178 ",sim,,
5101338000153,1468049,VC-POCOS DE CALDAS,0,1,0,0, código: 6165750 ,não,,
82510850000102,1006407,VC-RIO NEGRO (PR),2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ",sim,,
67827469000170,1484469,VC-NHANDEARA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
2391166000101,1059832,VC-PIRASSUNUNGA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
2158365000174,1427179,VC-NOVA VENECIA,0,1,0,0, código: 6187066 ,não,,
2838633000107,1472557,VC-PAU DOS FERROS,1,1,0,0," código: 6161835 ,  código: 6111677 ",não,,
7255503000157,1136822,VC-PRUDENTOPOLIS,0,1,0,0, código: 6054190 ,não,,
96418264038454,1522439,VC-PALMAS,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
12849596000188,1457408,VC-PARA DE MINAS,0,1,0,0, código: 6165750 ,não,,
77744514000186,1052933,VC-PATO BRANCO,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
25244119000130,1466251,VC-NOVO HORIZONTE,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
