CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
1917194000157,1439392,VC-IPORA,1,1,1,0," código: 6172311 ,  código: 6135560 ,  código: 6192188 ",não,,
10967157000144,1500299,VC-MACAU,0,0,0,0,,não,,
2795213000182,1067804,VC-JAPARATUBA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
2402707000150,1057159,VC-JALES,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
10576864000100,1432623,VC-LAVRAS,0,0,0,0,,não,,
83631382000189,1050770,VC-ITUPORANGA,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054205 ",sim,,
7465481000230,1493884,VC-JOAO PESSOA,1,1,0,0," código: 6161835 ,  código: 6054188 ",não,,
11019236000196,1256898,VC-IGUATEMI,0,1,0,0, código: 6054190 ,não,,
26620079000147,1468551,VC-MACAIBA,1,1,0,0," código: 6161835 ,  código: 6054188 ",não,,
26895484000178,1504385,VC-MANAUS,0,0,0,0,,não,,
83878215000137,1497945,VC-ITAITUBA,0,1,0,0, código: 6054178 ,não,,
8291622000128,1097198,VC-JACOBINA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
1240557000162,1053021,VC-JACAREZINHO,2,2,0,0," código: 6054172 ,  código: 6054186 ,  código: 6054190 ,  código: 6054180 ",sim,,
28032888000163,1458459,VC-ITAPECURU MIRIM,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
5670208000131,1069268,VC-JUAZEIRO,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
17857312000119,1510131,VC-ITACOATIARA,0,0,0,0,,não,,
25279709000107,1503708,VC-ITUIUTABA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
8116776000507,1294021,VC-MEIA PONTE,1,1,1,0," código: 6172311 ,  código: 6135560 ,  código: 6192188 ",não,,
4415928005661,1056337,VC-IJUI,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ",sim,,
82443383000137,1415947,VC-JAGUARIAIVA,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
17995868000171,1425212,VC-MARABA,0,1,0,0, código: 6111677 ,não,,
23284729000132,1470297,VC-MEDIO OESTE,0,0,0,0,,não,,
29733438000160,1498241,VC-JEREMOABO,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
28372700000126,1477903,VC-ITAMARACA,1,1,0,0," código: 6161835 ,  código: 6054188 ",não,,
14360491000196,1355456,VC-MOJI DAS CRUZES,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
1366627000123,1064605,VC-MIRACEMA TOCANTI,0,1,0,0, código: 6054158 ,não,,
2067086000103,1232608,VC-MEDIO CURU,1,1,0,0," código: 6187345 ,  código: 6191541 ",não,,
3132570000123,1067881,VC-MACEIO,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
2612049000120,1067758,VC-LITORAL SUL (PB),0,1,0,0, código: 6054188 ,não,,
7460549000108,1062943,VC-LINS,1,2,0,0," código: 6054172 ,  código: 6165750 ,  código: 6054180 ",sim,,
7742262000170,1193994,VC-JAURU,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
48823066000108,1061259,VC-LIMEIRA,2,2,0,0," código: 6172139 ,  código: 6054172 ,  código: 6165750 ,  código: 6054180 ",sim,,
8184482000199,1469306,VC-MONTANHA,0,1,0,0, código: 6187066 ,não,,
3939864000161,1055586,VC-ITUVERAVA,0,1,0,0, código: 6165750 ,não,,
18066034000144,1425128,VC-IGUATU,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
26733851000137,1443453,VC-LITORAL NORDESTE,0,1,0,0, código: 6054188 ,não,,
40884595000290,1034749,VC-ITAPARICA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
4913164000160,1056581,VC-MARINGA,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
8055217000100,1414187,VC-MACAE,1,1,0,0," código: 6112143 ,  código: 6187066 ",não,,
5618373000144,1117647,VC-ITAPECERICA  SERR,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
21787123000194,1375955,VC-ITAPEVA,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
13782919000126,1274458,VC-IRECE,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
15240881000195,1430171,VC-MACACU-CACERIBU,1,1,0,0," código: 6187067 ,  código: 6187066 ",não,,
10398368000103,1226692,VC-LENCOIS MARANHEN,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
14133507000128,1483008,VC-IMPERATRIZ,0,1,0,0, código: 6111677 ,não,,
9649520000102,1171234,VC-LONDRINA,2,1,0,0," código: 6054186 ,  código: 6054204 ,  código: 6054190 ",sim,,
24099217000169,1511446,VC-MEDIO CAPIBARIBE,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
9688869000145,1481457,VC-MONTENEGRO,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
13922241000130,1463062,VC-JI-PARANA,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
18725702000106,1450036,VC-MOJI-MIRIM,2,2,0,0," código: 6172139 ,  código: 6054172 ,  código: 6165750 ,  código: 6054180 ",sim,,
5555415000145,1175016,VC-LAGOS,1,1,0,0," código: 6187067 ,  código: 6187066 ",não,,
9193205000105,1490739,VC-JABOTICABAL,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
