CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
30085631000111,1475060,VC-ALTO PANTANAL,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
29327073000174,1528347,VC-ALAGOINHAS,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
9331923000109,1157570,VC-ALVORADA DOESTE,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
3577471000155,1436051,VC-ALTO ARAGUAIA,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
28026048000198,1535543,VC-BORBOREMA POTIGU,0,0,0,0,,não,,
21608446000173,1377751,VC-ANICUNS,0,1,1,0," código: 6135560 ,  código: 6192188 ",não,,
21987721000107,1410789,VC-BXO PARNAI MARAN,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
9269187000106,1528636,VC-BELEM,0,1,0,0, código: 6054178 ,não,,
27157702000130,1445184,VC-BRASILEIA,0,1,0,0, código: 6120895 ,não,,
86478708000178,1061208,VC-ALFENAS,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
19675865000186,1469134,VC-BOQUIM,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
87248100000110,1053152,VC-CACHOEIRA DO SUL,0,1,0,0, código: 6054205 ,não,,
18400786000108,1335468,VC-ARAPIRACA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
30747971000160,1531821,VC-APUCARANA,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
2401780000107,1069497,VC-BICO DO PAPAGAIO,0,1,0,0, código: 6054158 ,não,,
12119771000181,1239564,VC-ASSAI,1,1,0,0," código: 6054186 ,  código: 6054190 ",não,,
91617118000119,1053752,VC-CAMAQUA,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
8944359000129,1454186,VC-CACOAL,1,2,0,0," código: 6054184 ,  código: 6054187 ,  código: 6165750 ",sim,,
8385697000178,1150099,VC-ALTA FLORESTA,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
29555014000153,1478005,VC-CAMPINA GRANDE,1,1,0,0," código: 6161835 ,  código: 6054188 ",não,,
34563073000103,1537167,VC-BRAGANTINA,0,1,0,0, código: 6054178 ,não,,
16674253000180,1383649,VC-ALTO TAQUARI,0,1,0,0, código: 6054157 ,não,,
228197000110,1083844,VC-ARAGUAINA,0,1,0,0, código: 6054158 ,não,,
53338323000156,1052252,VC-ADAMANTINA,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
17022862000118,1546520,VC-BIRIGUI,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
8476518000108,1128503,VC-AGLOM URB S LUIS,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
4376870000110,1459722,VC-BARRA S FRANCISC,0,1,0,0, código: 6187066 ,não,,
17001457000113,1476024,VC-A PARNAIBA PIAUI,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
46328431000182,1004215,VC-CAMPINAS,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
28449141000105,1469783,VC-BOM JESUS D LAPA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
33037901000107,1531747,VC-ALTO PARAGUAI,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
23881918000192,1428513,VC-BATATAIS,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
33760513000150,1517853,VC-BAIXO PANTANAL,0,1,0,0, código: 6054157 ,não,,
19204865000106,1345311,VC-ARARANGUA,1,1,0,0," código: 6054186 ,  código: 6054205 ",não,,
17071504000103,1425354,VC-BARRA DO PIRAI,1,1,0,0," código: 6187067 ,  código: 6187066 ",não,,
29269456000133,1466064,VC-AGRESTE ITABAIAN,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
39272091000150,1495927,VC-CACHOEIRO ITAPEM,0,1,0,0, código: 6187066 ,não,,
28226404000117,1504496,VC-ALTO SOLIMOES,0,0,0,0,,não,,
8793026000146,1139637,VC-AGRESTE LAGARTO,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
2012824000107,1202623,VC-ALTO TELES PIRES,1,2,0,0," código: 6054184 ,  código: 6054187 ,  código: 6165750 ",sim,,
453448000160,1000162,VC-BLUMENAU,1,1,0,0," código: 6054186 ,  código: 6054205 ",não,,
8874675000171,1541518,VC-BOTUCATU,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
12397886000138,1257683,VC-BAIXA MARANHENSE,1,1,0,0," código: 6187345 ,  código: 6054178 ",não,,
8284560000127,1120284,VC-ARARIPINA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
45284296000158,1060799,VC-BARRETOS,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
7523193000104,1070111,VC-BAIXO CURU,1,1,0,0," código: 6187345 ,  código: 6185568 ",não,,
11893113000180,1437162,VC-BARRO,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
23748250000100,1401812,VC-BAURU,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
31715387000196,1499407,VC-ARARI,0,1,0,0, código: 6054178 ,não,,
44367514000155,1484826,VC-AVARE,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
9326416000179,1385601,VC-BODOQUENA,0,1,0,0, código: 6054157 ,não,,
7107094000141,1486142,VC-BATALHA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
19481042000110,1367988,VC-CAMPO BELO,0,0,0,0,,não,,
17865202000107,1352369,VC-BARREIRAS,0,1,0,0, código: 6135560 ,não,,
34404626000185,1539732,VC-BERTOLINIA,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
3401969000162,1067104,VC-ALTAMIRA,0,2,0,0," código: 6165750 ,  código: 6111677 ",sim,,
33486860000136,1535902,VC-ALAGOA S S FRANC,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
7323606000107,1062543,VC-ALTO GUAPORE,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
13912652000144,1439924,VC-BOA VISTA,0,0,0,0,,não,,
30771463000207,1547225,VC-ALEGRE,0,1,0,0, código: 6187066 ,não,,
9406152000163,1435636,VC-ARARAQUARA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
5697455000121,1288398,VC-BX PARNAIB PIAUI,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
5281252000150,1471490,VC-ALTO M GURGUEIA,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
16851522000137,1426897,VC-ALMEIRIM,0,0,0,0,,não,,
3005792000185,1057291,VC-ANDRADINA,1,1,0,0," código: 6172139 ,  código: 6165750 ",não,,
19601221000143,1471398,VC-AIMORES,0,0,0,0,,não,,
15348690000141,1294106,VC-ARAGARCAS,0,1,1,0," código: 6135560 ,  código: 6192188 ",não,,
4064016000119,1098118,VC-ARACAJU,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
34361818000151,1540870,VC-BACIA D SAO JOAO,0,1,0,0, código: 6187066 ,não,,
27613510000190,1451372,VC-BARRA,1,1,0,0," código: 6161835 ,  código: 6054178 ",não,,
27441575000104,1412801,VC-AFONSO CLAUDIO,0,1,0,0, código: 6187066 ,não,,
